feature,metric,uplift_pp,n_has,n_abs,sig,p_value,cohen_d,baseline_mean,has_mean,quality_flags,scope,scope_value
product_presence,Attention_T2B,4.078599263521299,79,55,ns,0.10156059124848665,0.334915260805886,51.98746909090909,56.066068354430385,multiple_testing_risk,Brand,Fuze Tea
product_presence,Persuasion_T2B,5.901380299194475,79,55,*,0.04002869374144332,0.4214395877102546,45.90309818181817,51.80447848101265,multiple_testing_risk,Brand,Fuze Tea
product_presence,Likeability_Love_Like_T2B,4.561387710011494,79,55,ns,0.08566009529761325,0.3751734993942016,46.39936545454547,50.96075316455696,multiple_testing_risk,Brand,Fuze Tea
product_presence,SCD_score,-4.9583148936170165,75,47,ns,0.2669784302672349,-0.21382366041718304,51.66191489361702,46.70360000000001,multiple_testing_risk,Brand,Fuze Tea
indoors,Attention_T2B,2.60238132978724,40,94,ns,0.2644789900656972,0.20494723348059926,53.61518617021276,56.2175675,multiple_testing_risk,Brand,Fuze Tea
indoors,Persuasion_T2B,1.8147161702127712,40,94,ns,0.5068914864364402,0.12369789589238983,48.84056382978723,50.655280000000005,multiple_testing_risk,Brand,Fuze Tea
indoors,Likeability_Love_Like_T2B,4.057107606382981,40,94,ns,0.06155287021262169,0.3239376962283409,47.87746489361702,51.9345725,multiple_testing_risk,Brand,Fuze Tea
indoors,SCD_score,10.241812400635913,37,85,*,0.013717651164355799,0.4675420902160278,45.50764705882354,55.74945945945945,multiple_testing_risk,Brand,Fuze Tea
outdoors,Attention_T2B,-0.9570604770642199,25,109,ns,0.8460297241424332,-0.08237450076834325,54.57057247706422,53.613512,"small_sample, multiple_testing_risk",Brand,Fuze Tea
outdoors,Persuasion_T2B,-3.619605724770647,25,109,ns,0.3039276968616077,-0.2685049772724997,50.057569724770644,46.437964,"small_sample, multiple_testing_risk",Brand,Fuze Tea
outdoors,Likeability_Love_Like_T2B,-0.4547613211009105,25,109,ns,0.8549832596014577,-0.03797503029897088,49.173385321100916,48.718624000000005,"small_sample, multiple_testing_risk",Brand,Fuze Tea
outdoors,SCD_score,8.686723243752947,21,101,ns,0.145731637552585,0.3665030742912069,47.11851485148515,55.805238095238096,"small_sample, multiple_testing_risk",Brand,Fuze Tea
color_spectrum,Attention_T2B,11.275796008869177,123,11,**,0.002781608699530436,1.109749072115771,44.04184545454546,55.31764146341464,"small_sample, multiple_testing_risk",Brand,Fuze Tea
color_spectrum,Persuasion_T2B,12.015954471544726,123,11,**,0.006304248535820199,1.0505810923514867,38.3527,50.36865447154473,"small_sample, multiple_testing_risk",Brand,Fuze Tea
color_spectrum,Likeability_Love_Like_T2B,13.009019068736144,123,11,***,0.0001638934524174972,1.366925156430061,37.14742727272727,50.156446341463415,"small_sample, multiple_testing_risk",Brand,Fuze Tea
color_spectrum,SCD_score,-1.9422604422604461,111,11,ns,0.761188526042195,-0.082689154966013,50.380909090909086,48.43864864864864,"small_sample, multiple_testing_risk",Brand,Fuze Tea
tone,Attention_T2B,1.1668306818181762,24,110,ns,0.4351271312473173,0.10294937510164111,54.183031818181824,55.3498625,"small_sample, multiple_testing_risk",Brand,Fuze Tea
tone,Persuasion_T2B,-1.3355375757575838,24,110,ns,0.9976851053464779,-0.09975853031543863,49.62147090909092,48.28593333333333,"small_sample, multiple_testing_risk",Brand,Fuze Tea
tone,Likeability_Love_Like_T2B,0.4489709090909011,24,110,ns,0.4558893683658747,0.03851854313702435,49.008129090909094,49.45709999999999,"small_sample, multiple_testing_risk",Brand,Fuze Tea
tone,SCD_score,4.271485148514848,21,101,ns,0.4003542916301137,0.18996326552906628,47.87851485148515,52.15,"small_sample, multiple_testing_risk",Brand,Fuze Tea
products,Attention_T2B,-0.32711303030303895,44,90,ns,0.8813638622963066,-0.026224710531773516,54.49942666666667,54.17231363636363,multiple_testing_risk,Brand,Fuze Tea
products,Persuasion_T2B,0.47758525252525885,44,90,ns,0.8589842960089598,0.033038110236051285,49.22545111111111,49.70303636363637,multiple_testing_risk,Brand,Fuze Tea
products,Likeability_Love_Like_T2B,1.4768749494949551,44,90,ns,0.29398425741208245,0.11785112868540802,48.60359777777777,50.08047272727273,multiple_testing_risk,Brand,Fuze Tea
products,SCD_score,4.882035531466411,41,81,ns,0.22059998579806206,0.21205042613398484,46.973086419753095,51.85512195121951,multiple_testing_risk,Brand,Fuze Tea
passion_point,Attention_T2B,1.568053097957789,27,107,ns,0.5943783929560831,0.12047949143302598,54.07606542056074,55.644118518518525,"small_sample, multiple_testing_risk",Brand,Fuze Tea
passion_point,Persuasion_T2B,0.7964908965039652,27,107,ns,0.8809490984170655,0.052806236310038,49.2217831775701,50.018274074074064,"small_sample, multiple_testing_risk",Brand,Fuze Tea
passion_point,Likeability_Love_Like_T2B,2.5448901349948096,27,107,ns,0.4022659612087821,0.19185532911219252,48.57576542056075,51.12065555555556,"small_sample, multiple_testing_risk",Brand,Fuze Tea
passion_point,SCD_score,8.280552884615384,26,96,ns,0.09506299402184515,0.361067362904821,46.8490625,55.129615384615384,"small_sample, multiple_testing_risk",Brand,Fuze Tea
intrinsic_elements,Attention_T2B,2.3001657758814464,61,73,ns,0.348118043166217,0.1837355445538235,53.34492602739726,55.6450918032787,multiple_testing_risk,Brand,Fuze Tea
intrinsic_elements,Persuasion_T2B,2.737232741971707,61,73,ns,0.3739494958383286,0.18878822170716467,48.13621643835616,50.87344918032787,multiple_testing_risk,Brand,Fuze Tea
intrinsic_elements,Likeability_Love_Like_T2B,2.8952952616213725,61,73,ns,0.5084584231977884,0.22809750326498113,47.770534246575345,50.665829508196715,multiple_testing_risk,Brand,Fuze Tea
intrinsic_elements,SCD_score,-3.9581648351648346,52,70,ns,0.32148143455411515,-0.17271284555224165,50.30085714285715,46.34269230769231,multiple_testing_risk,Brand,Fuze Tea
food,Attention_T2B,5.0553500000000025,78,56,*,0.027866469571782123,0.4171491263612632,51.44935,56.50470000000001,multiple_testing_risk,Brand,Fuze Tea
food,Persuasion_T2B,7.200936309523814,78,56,**,0.00380525129869744,0.5175791331831564,45.19068035714286,52.39161666666667,multiple_testing_risk,Brand,Fuze Tea
food,Likeability_Love_Like_T2B,6.582192902930406,78,56,**,0.003341174801906325,0.5485128377965109,45.25711607142857,51.83930897435898,multiple_testing_risk,Brand,Fuze Tea
food,SCD_score,3.1487417582417576,70,52,ns,0.5361366482425676,0.1371814754013659,46.807115384615386,49.95585714285714,multiple_testing_risk,Brand,Fuze Tea
human_presence,Attention_T2B,-1.6369022556390944,28,19,ns,0.28324931678473353,-0.3069447572113722,38.30667368421052,36.66977142857143,"small_sample, multiple_testing_risk",Brand,Pepsi Max / Black
human_presence,Persuasion_T2B,1.0385872180451172,28,19,ns,0.536696731995668,0.2726845949123117,32.48518421052631,33.52377142857143,"small_sample, multiple_testing_risk",Brand,Pepsi Max / Black
human_presence,Likeability_Love_Like_T2B,1.4996257518796963,28,19,ns,0.21259168309824406,0.3195812162817197,26.507642105263162,28.00726785714286,"small_sample, multiple_testing_risk",Brand,Pepsi Max / Black
human_presence,SCD_score,-2.7081318681318525,21,13,ns,0.8040806574719614,-0.12887728385327255,40.013846153846146,37.305714285714295,"small_sample, multiple_testing_risk",Brand,Pepsi Max / Black
product_presence,Attention_T2B,1.2608404135338425,19,28,ns,0.5085024312380408,0.2322775785943389,36.821796428571425,38.082636842105266,"small_sample, multiple_testing_risk",Brand,Pepsi Max / Black
product_presence,Persuasion_T2B,2.149868045112785,19,28,ns,0.052360423381603995,0.6243602983960388,32.23482142857143,34.38468947368422,"small_sample, multiple_testing_risk",Brand,Pepsi Max / Black
product_presence,Likeability_Love_Like_T2B,0.31908872180450576,19,28,ns,0.4545311253024974,0.06879775100663436,27.272042857142857,27.591131578947365,"small_sample, multiple_testing_risk",Brand,Pepsi Max / Black
product_presence,SCD_score,4.646805555555556,16,18,ns,0.5010656805974567,0.22337332111594035,36.154444444444444,40.80125,"small_sample, multiple_testing_risk",Brand,Pepsi Max / Black
color_spectrum,Attention_T2B,3.2494893939393865,36,11,ns,0.10509841407384805,0.6946951187890421,34.842527272727274,38.09201666666666,"small_sample, multiple_testing_risk",Brand,Pepsi Max / Black
color_spectrum,Persuasion_T2B,-0.5845936868686841,36,11,ns,0.9499139299186196,-0.16950308465056066,33.55169090909091,32.96709722222222,"small_sample, multiple_testing_risk",Brand,Pepsi Max / Black
color_spectrum,Likeability_Love_Like_T2B,-1.3262073232323146,36,11,ns,0.3333696474031398,-0.28854409924528046,28.41685454545454,27.090647222222223,"small_sample, multiple_testing_risk",Brand,Pepsi Max / Black
color_spectrum,SCD_score,5.1734391534391575,27,7,ns,0.6465792353952401,0.27216870157149536,34.23285714285714,39.4062962962963,"small_sample, multiple_testing_risk",Brand,Pepsi Max / Black
passion_point,Attention_T2B,-1.1126435416666636,15,32,ns,0.591743165928287,-0.20933945861105668,37.686596875,36.573953333333336,"small_sample, multiple_testing_risk",Brand,Pepsi Max / Black
passion_point,Persuasion_T2B,0.6122772916666686,15,32,ns,0.591743165928287,0.17868519451160778,32.908509375,33.520786666666666,"small_sample, multiple_testing_risk",Brand,Pepsi Max / Black
passion_point,Likeability_Love_Like_T2B,0.4610560416666687,15,32,ns,0.7754356360535737,0.09553774090409098,27.253890625,27.714946666666666,"small_sample, multiple_testing_risk",Brand,Pepsi Max / Black
passion_point,SCD_score,-1.160158102766784,11,23,ns,1.0,-0.056533925680203545,38.71652173913043,37.55636363636364,"small_sample, multiple_testing_risk",Brand,Pepsi Max / Black
intrinsic_elements,Attention_T2B,-1.5694278571428522,12,35,ns,0.3999481646369796,-0.2841430611966092,37.73220285714285,36.162775,"small_sample, multiple_testing_risk",Brand,Pepsi Max / Black
intrinsic_elements,Persuasion_T2B,0.4884190476190542,12,35,ns,0.9125769067976913,0.14714036560991658,32.97921428571428,33.46763333333334,"small_sample, multiple_testing_risk",Brand,Pepsi Max / Black
intrinsic_elements,Likeability_Love_Like_T2B,1.1064992857142908,12,35,ns,0.7978166621578462,0.20267885979696004,27.118525714285706,28.225025,"small_sample, multiple_testing_risk",Brand,Pepsi Max / Black
intrinsic_elements,SCD_score,-1.1878222222222234,9,25,ns,1.0,-0.058764289375651486,38.6556,37.467777777777776,"small_sample, multiple_testing_risk, low_value_presence",Brand,Pepsi Max / Black
food_presence,Attention_T2B,-1.979617746759721,17,59,ns,0.2566596892255494,-0.29842210736023816,80.62781186440678,78.64819411764707,"small_sample, multiple_testing_risk",Brand,Thums Up
food_presence,Persuasion_T2B,0.09567557328017395,17,59,ns,0.88109530593396,0.015111641630420825,78.96480677966102,79.0604823529412,"small_sample, multiple_testing_risk",Brand,Thums Up
food_presence,Likeability_Love_Like_T2B,3.9997164506480387,17,59,ns,0.31866464284415696,0.31901189711218125,71.35954237288136,75.3592588235294,"small_sample, multiple_testing_risk",Brand,Thums Up
food_presence,SCD_score,-11.234375000000007,16,32,ns,0.17507436887238448,-0.4566847306987625,56.096250000000005,44.861875,"small_sample, multiple_testing_risk",Brand,Thums Up
product_presence,Attention_T2B,-0.4353812547241098,27,49,ns,0.7694904444378964,-0.06853271222487538,80.3396775510204,79.9042962962963,"small_sample, multiple_testing_risk",Brand,Thums Up
product_presence,Persuasion_T2B,0.5261570672713489,27,49,ns,0.8366234584007497,0.08540736122702958,78.7992836734694,79.32544074074075,"small_sample, multiple_testing_risk",Brand,Thums Up
product_presence,Likeability_Love_Like_T2B,3.1597430083144307,27,49,ns,0.268274213635473,0.23481704597373257,71.13167551020409,74.29141851851853,"small_sample, multiple_testing_risk",Brand,Thums Up
product_presence,SCD_score,-1.117916666666663,24,24,ns,0.8852246343113827,-0.04672760057167016,52.91041666666666,51.7925,"small_sample, multiple_testing_risk",Brand,Thums Up
indoors,Attention_T2B,-0.9179533101045245,41,35,ns,0.5182037489541069,-0.14669089912122754,80.68021428571429,79.76226097560976,multiple_testing_risk,Brand,Thums Up
indoors,Persuasion_T2B,0.8865082926829304,41,35,ns,0.699803449977906,0.14488731567466104,78.50796,79.39446829268293,multiple_testing_risk,Brand,Thums Up
indoors,Likeability_Love_Like_T2B,2.66812710801394,41,35,ns,0.44060522304189076,0.19304441986314277,70.81483142857142,73.48295853658536,multiple_testing_risk,Brand,Thums Up
indoors,SCD_score,-6.706944444444451,36,12,ns,0.3718947437290352,-0.29573377369709747,57.38166666666666,50.674722222222215,"small_sample, multiple_testing_risk",Brand,Thums Up
outdoors,Attention_T2B,1.8872553005464532,15,61,ns,0.2787150614944728,0.3022885346637766,79.8125180327869,81.69977333333335,"small_sample, multiple_testing_risk",Brand,Thums Up
outdoors,Persuasion_T2B,0.7435857923497213,15,61,ns,0.629183138677802,0.11853920506692595,78.83944754098361,79.58303333333333,"small_sample, multiple_testing_risk",Brand,Thums Up
outdoors,Likeability_Love_Like_T2B,-0.49314754098361835,15,61,ns,0.8345952873346638,-0.03433813403783587,72.35154754098362,71.8584,"small_sample, multiple_testing_risk",Brand,Thums Up
outdoors,SCD_score,11.609166666666681,12,36,ns,0.1600580687046016,0.5124427632149936,49.449166666666656,61.05833333333334,"small_sample, multiple_testing_risk",Brand,Thums Up
tone,Attention_T2B,-2.2538639999999943,51,25,ns,0.17040015091585559,-0.360246993452579,81.697464,79.4436,"small_sample, multiple_testing_risk",Brand,Thums Up
tone,Persuasion_T2B,-0.7003446274509662,51,25,ns,0.6266444659704372,-0.11434505298553131,79.45617599999999,78.75583137254903,"small_sample, multiple_testing_risk",Brand,Thums Up
tone,Likeability_Love_Like_T2B,0.07812172549021001,51,25,ns,0.8682852291726284,0.0056257367461819046,72.201792,72.2799137254902,"small_sample, multiple_testing_risk",Brand,Thums Up
tone,SCD_score,-13.63175000000001,40,8,ns,0.1463662372008968,-0.5792234814491147,63.71125,50.07949999999999,"small_sample, multiple_testing_risk",Brand,Thums Up
products,Attention_T2B,-0.4353812547241098,27,49,ns,0.7694904444378964,-0.06853271222487538,80.3396775510204,79.9042962962963,"small_sample, multiple_testing_risk",Brand,Thums Up
products,Persuasion_T2B,0.5261570672713489,27,49,ns,0.8366234584007497,0.08540736122702958,78.7992836734694,79.32544074074075,"small_sample, multiple_testing_risk",Brand,Thums Up
products,Likeability_Love_Like_T2B,3.1597430083144307,27,49,ns,0.268274213635473,0.23481704597373257,71.13167551020409,74.29141851851853,"small_sample, multiple_testing_risk",Brand,Thums Up
products,SCD_score,-1.117916666666663,24,24,ns,0.8852246343113827,-0.04672760057167016,52.91041666666666,51.7925,"small_sample, multiple_testing_risk",Brand,Thums Up
passion_point,Attention_T2B,-0.7297333333333045,46,30,ns,0.5271913380659092,-0.11810665781164678,80.62668333333333,79.89695000000002,multiple_testing_risk,Brand,Thums Up
passion_point,Persuasion_T2B,0.7819539130434872,46,30,ns,0.794587232639692,0.12905598339358926,78.51292,79.29487391304349,multiple_testing_risk,Brand,Thums Up
passion_point,Likeability_Love_Like_T2B,2.807372463768143,46,30,ns,0.4731801843337795,0.20171504941439794,70.55501666666666,73.3623891304348,multiple_testing_risk,Brand,Thums Up
passion_point,SCD_score,-9.511250000000004,40,8,ns,0.31925447156212294,-0.42738169160354295,60.2775,50.76625,"small_sample, multiple_testing_risk",Brand,Thums Up
food,Attention_T2B,-3.5202315151515284,21,55,*,0.03551083889154385,-0.574806120759931,81.1576981818182,77.63746666666668,"small_sample, multiple_testing_risk",Brand,Thums Up
food,Persuasion_T2B,-1.2689345454545475,21,55,ns,0.30122104863880217,-0.20921381532815161,79.33683454545456,78.06790000000001,"small_sample, multiple_testing_risk",Brand,Thums Up
food,Likeability_Love_Like_T2B,3.108042597402594,21,55,ns,0.561377359952778,0.24171456018288767,71.39541454545454,74.50345714285714,"small_sample, multiple_testing_risk",Brand,Thums Up
food,SCD_score,-23.347812499999996,16,32,**,0.0018283048475286486,-1.0955423048677524,60.1340625,36.786249999999995,"small_sample, multiple_testing_risk",Brand,Thums Up
additional_elements_and_product_placement,Attention_T2B,-2.4924000000000057,10,66,ns,0.1994578063622684,-0.44355939653453863,80.51295,78.02055,"small_sample, multiple_testing_risk",Brand,Thums Up
additional_elements_and_product_placement,Persuasion_T2B,-2.3963121212121186,10,66,ns,0.2925238032307885,-0.37513130447279047,79.30151212121213,76.90520000000001,"small_sample, multiple_testing_risk",Brand,Thums Up
additional_elements_and_product_placement,Likeability_Love_Like_T2B,-6.096899393939403,10,66,ns,0.05978321537250757,-0.41906681561099046,73.0564393939394,66.95953999999999,"small_sample, multiple_testing_risk",Brand,Thums Up
additional_elements_and_product_placement,SCD_score,-7.654749999999999,8,40,ns,0.3612468343566977,-0.3467693650613518,53.62724999999999,45.9725,"small_sample, multiple_testing_risk, low_value_presence",Brand,Thums Up
human_presence,Attention_T2B,0.12683862405201696,130,71,ns,0.914137750894732,0.02312446795765671,49.38142676056337,49.50826538461539,multiple_testing_risk,Market,Argentina
human_presence,Persuasion_T2B,1.542713488624048,130,71,ns,0.25625348586904106,0.21417784908365692,49.927321126760575,51.47003461538462,multiple_testing_risk,Market,Argentina
human_presence,Likeability_Love_Like_T2B,1.6633542036836313,130,71,ns,0.215232088178671,0.23046774879744825,51.00627887323943,52.66963307692306,multiple_testing_risk,Market,Argentina
human_presence,SCD_score,-0.19238461538462204,130,71,ns,0.9817837118532546,-0.008099516332088878,49.160000000000004,48.967615384615385,multiple_testing_risk,Market,Argentina
food_presence,Attention_T2B,-0.7113216126230393,44,157,ns,0.46258769252626075,-0.12953312248968327,49.619173885350314,48.907852272727276,multiple_testing_risk,Market,Argentina
food_presence,Persuasion_T2B,1.0176301534452925,44,157,ns,0.2944679083437609,0.1460231034782954,50.70233121019109,51.71996136363638,multiple_testing_risk,Market,Argentina
food_presence,Likeability_Love_Like_T2B,1.2051234800231736,44,157,ns,0.4608031282944147,0.16364329563675042,51.81827197452229,53.023395454545465,multiple_testing_risk,Market,Argentina
food_presence,SCD_score,0.7202837290098518,44,157,ns,0.8293466399983231,0.02911025164734427,48.87789808917197,49.59818181818182,multiple_testing_risk,Market,Argentina
product_presence,Attention_T2B,1.0125957865168622,112,89,ns,0.21177645154739388,0.1890573849211314,48.89922921348314,49.911825,multiple_testing_risk,Market,Argentina
product_presence,Persuasion_T2B,2.7663702949438207,112,89,**,0.0031007906443459156,0.3947127991774581,49.383635955056185,52.150006250000004,multiple_testing_risk,Market,Argentina
product_presence,Likeability_Love_Like_T2B,3.2743486556982337,112,89,**,0.0017867148692459296,0.4574968537666196,50.25756741573033,53.53191607142856,multiple_testing_risk,Market,Argentina
product_presence,SCD_score,6.818149077046565,112,89,*,0.036644018181449335,0.29105903112053655,45.23640449438201,52.05455357142858,multiple_testing_risk,Market,Argentina
animals_and_pets_presence,Attention_T2B,0.9968825286415739,13,188,ns,0.6590300670258877,0.18628835568453264,49.39898670212766,50.39586923076923,"small_sample, multiple_testing_risk",Market,Argentina
animals_and_pets_presence,Persuasion_T2B,-0.7959935761047587,13,188,ns,0.6412844429141134,-0.13376107267955853,50.97657819148937,50.1805846153846,"small_sample, multiple_testing_risk",Market,Argentina
animals_and_pets_presence,Likeability_Love_Like_T2B,3.372174590834709,13,188,ns,0.06849929408088182,0.46759449038056994,51.86397925531915,55.236153846153854,"small_sample, multiple_testing_risk",Market,Argentina
animals_and_pets_presence,SCD_score,-3.40338379705401,13,188,ns,0.5909963544036492,-0.16673228978864238,49.255691489361695,45.85230769230769,"small_sample, multiple_testing_risk",Market,Argentina
indoors,Attention_T2B,1.42186832650108,58,143,ns,0.07846552809284064,0.2632369437234895,49.05317132867133,50.47503965517242,multiple_testing_risk,Market,Argentina
indoors,Persuasion_T2B,1.5921344948155447,58,143,ns,0.08552057671615008,0.23512806028710662,50.465674125874116,52.05780862068966,multiple_testing_risk,Market,Argentina
indoors,Likeability_Love_Like_T2B,3.922552423438619,58,143,***,0.00031706126762090384,0.5454005412992963,50.9501993006993,54.87275172413793,multiple_testing_risk,Market,Argentina
indoors,SCD_score,3.3067048468772784,58,143,ns,0.30033002029799494,0.13821303867039503,48.08139860139859,51.38810344827587,multiple_testing_risk,Market,Argentina
outdoors,Attention_T2B,4.757577247333666,22,179,***,0.0005917210986928492,0.864146983129745,48.94273184357543,53.700309090909094,"small_sample, multiple_testing_risk",Market,Argentina
outdoors,Persuasion_T2B,3.045491340782125,22,179,ns,0.08782026933498954,0.399061151455557,50.59175865921788,53.63725,"small_sample, multiple_testing_risk",Market,Argentina
outdoors,Likeability_Love_Like_T2B,7.935995403758245,22,179,***,3.870489547248708e-05,0.9759146663775552,51.21346368715084,59.14945909090908,"small_sample, multiple_testing_risk",Market,Argentina
outdoors,SCD_score,12.277813610970028,22,179,*,0.01958118677112229,0.5067528616129992,47.69173184357542,59.96954545454545,"small_sample, multiple_testing_risk",Market,Argentina
color_spectrum,Attention_T2B,1.053618064516132,170,31,ns,0.4252219430852201,0.20618291946652137,48.57234193548388,49.625960000000006,multiple_testing_risk,Market,Argentina
color_spectrum,Persuasion_T2B,1.7515138709677358,170,31,ns,0.21229012133238268,0.262520889637157,49.44371612903227,51.19523,multiple_testing_risk,Market,Argentina
color_spectrum,Likeability_Love_Like_T2B,4.144249392789373,170,31,**,0.0014838326595522718,0.5955570988931124,48.5769935483871,52.72124294117647,multiple_testing_risk,Market,Argentina
color_spectrum,SCD_score,2.3636660341556093,170,31,ns,0.5969444469384393,0.0996212213521011,47.036451612903214,49.40011764705882,multiple_testing_risk,Market,Argentina
tone,Attention_T2B,1.1699328144458288,55,146,ns,0.2235406445496716,0.2171811348042777,49.14333082191781,50.31326363636364,multiple_testing_risk,Market,Argentina
tone,Persuasion_T2B,0.6421691905354909,55,146,ns,0.676306350996132,0.08913940202026524,50.749378082191775,51.391547272727266,multiple_testing_risk,Market,Argentina
tone,Likeability_Love_Like_T2B,1.49580782067249,55,146,ns,0.2245770103266138,0.2002259024714844,51.67277945205478,53.16858727272727,multiple_testing_risk,Market,Argentina
tone,SCD_score,1.178804483188045,55,146,ns,0.795053879218241,0.050193662813202485,48.71301369863013,49.891818181818174,multiple_testing_risk,Market,Argentina
products,Attention_T2B,0.37008202020201164,66,135,ns,0.831307669288256,0.06831444273692559,49.34194222222223,49.71202424242424,multiple_testing_risk,Market,Argentina
products,Persuasion_T2B,3.2254896969696913,66,135,***,0.00029007866102433123,0.4908673379055456,49.86598000000001,53.091469696969696,multiple_testing_risk,Market,Argentina
products,Likeability_Love_Like_T2B,2.5965029629629766,66,135,*,0.016859835028436,0.3614513062321372,51.22949703703703,53.82600000000001,multiple_testing_risk,Market,Argentina
products,SCD_score,8.068249158249163,66,135,*,0.015822052858817492,0.34500984909538884,46.386296296296294,54.45454545454545,multiple_testing_risk,Market,Argentina
occasions,Attention_T2B,3.231479636363627,25,176,**,0.002479077988795732,0.6429127871962749,49.061536363636364,52.293015999999994,"small_sample, multiple_testing_risk",Market,Argentina
occasions,Persuasion_T2B,0.2744426363636365,25,176,ns,0.8155086087125837,0.043955926734464836,50.890961363636364,51.165404,"small_sample, multiple_testing_risk",Market,Argentina
occasions,Likeability_Love_Like_T2B,5.239909999999992,25,176,***,0.0008772785682529061,0.7846102595882328,51.430350000000004,56.67025999999999,"small_sample, multiple_testing_risk",Market,Argentina
occasions,SCD_score,8.333309090909097,25,176,ns,0.09785775283049923,0.3747428705640436,47.99909090909091,56.33240000000001,"small_sample, multiple_testing_risk",Market,Argentina
passion_point,Attention_T2B,2.036610646900283,42,159,*,0.03562114805863804,0.37668153716244773,49.03790125786163,51.07451190476191,multiple_testing_risk,Market,Argentina
passion_point,Persuasion_T2B,0.25812358490565623,42,159,ns,0.9916710175095423,0.03670359204589114,50.87115974842767,51.12928333333333,multiple_testing_risk,Market,Argentina
passion_point,Likeability_Love_Like_T2B,3.850827583108707,42,159,**,0.008264407173201893,0.5268580380685145,51.277429559748434,55.12825714285714,multiple_testing_risk,Market,Argentina
passion_point,SCD_score,4.39671608265948,42,159,ns,0.2717322006029328,0.18409540508986463,48.116855345911944,52.513571428571424,multiple_testing_risk,Market,Argentina
intrinsic_elements,Attention_T2B,0.1401335037303164,47,154,ns,0.9189923765649837,0.0254287030265416,49.43069415584415,49.57082765957447,multiple_testing_risk,Market,Argentina
intrinsic_elements,Persuasion_T2B,1.736602984249791,47,154,ns,0.1420367777323157,0.2532643868112016,50.51902467532467,52.255627659574465,multiple_testing_risk,Market,Argentina
intrinsic_elements,Likeability_Love_Like_T2B,2.3291933130698994,47,154,*,0.036367811186526385,0.32237321812345565,51.53744285714286,53.86663617021276,multiple_testing_risk,Market,Argentina
intrinsic_elements,SCD_score,0.7900069079856409,47,154,ns,0.8725397242746854,0.03299940792312577,48.85084415584415,49.64085106382979,multiple_testing_risk,Market,Argentina
food,Attention_T2B,2.035997456709965,33,168,*,0.04290663429189955,0.37776022831296135,49.12919345238095,51.16519090909092,multiple_testing_risk,Market,Argentina
food,Persuasion_T2B,2.346302705627701,33,168,*,0.0409280362159457,0.3429060757682798,50.53988214285715,52.88618484848485,multiple_testing_risk,Market,Argentina
food,Likeability_Love_Like_T2B,4.668596861471864,33,168,**,0.0014229272693528383,0.6672595170604027,51.31559404761905,55.98419090909091,multiple_testing_risk,Market,Argentina
food,SCD_score,11.54829545454546,33,168,**,0.00712879447321514,0.4908138689537704,47.13958333333333,58.68787878787879,multiple_testing_risk,Market,Argentina
seasonal,Attention_T2B,2.967547486911004,10,191,ns,0.05684054028832707,0.5811444101625122,49.315822513089,52.283370000000005,"small_sample, multiple_testing_risk",Market,Argentina
seasonal,Persuasion_T2B,-0.010635130890057631,10,191,ns,0.9799781020525379,-0.0017768785595190359,50.925625130890054,50.914989999999996,"small_sample, multiple_testing_risk",Market,Argentina
seasonal,Likeability_Love_Like_T2B,6.276345916230364,10,191,**,0.007617267768739992,0.958075916974433,51.769824083769635,58.04617,"small_sample, multiple_testing_risk",Market,Argentina
seasonal,SCD_score,12.122539267015709,10,191,ns,0.10885029157617429,0.6180364113100852,48.432460732984296,60.55500000000001,"small_sample, multiple_testing_risk",Market,Argentina
additional_elements_and_product_placement,Attention_T2B,0.47637367403315367,20,181,ns,0.8569415170166907,0.08700326910725209,49.416061325966844,49.892435,"small_sample, multiple_testing_risk",Market,Argentina
additional_elements_and_product_placement,Persuasion_T2B,-0.0834605524861809,20,181,ns,0.6544174614167815,-0.01136460556948688,50.933400552486184,50.849940000000004,"small_sample, multiple_testing_risk",Market,Argentina
additional_elements_and_product_placement,Likeability_Love_Like_T2B,3.006343563535907,20,181,ns,0.17283319059241609,0.4210123279607237,51.78294143646409,54.789285,"small_sample, multiple_testing_risk",Market,Argentina
additional_elements_and_product_placement,SCD_score,1.972718232044196,20,181,ns,0.793869554290572,0.0834724394517703,48.839281767955804,50.812000000000005,"small_sample, multiple_testing_risk",Market,Argentina
human_presence,Attention_T2B,1.2057692063492054,63,35,ns,0.13615341301561001,0.2784247167492668,48.94415142857144,50.14992063492064,multiple_testing_risk,Market,Australia
human_presence,Persuasion_T2B,1.8742999999999954,63,35,ns,0.06274655055573321,0.4003978046684168,40.31028571428571,42.18458571428571,multiple_testing_risk,Market,Australia
human_presence,Likeability_Love_Like_T2B,3.533802539682529,63,35,**,0.00421095927120527,0.6254257364389825,42.505208571428575,46.03901111111111,multiple_testing_risk,Market,Australia
human_presence,SCD_score,6.140763888888889,63,32,ns,0.2120037557300417,0.27695624766330873,45.928124999999994,52.068888888888885,multiple_testing_risk,Market,Australia
food_presence,Attention_T2B,-1.2695061580882405,34,64,ns,0.30831207782944037,-0.27903305322187866,50.1597296875,48.890223529411756,multiple_testing_risk,Market,Australia
food_presence,Persuasion_T2B,0.3236045955882394,34,64,ns,0.8083429145660255,0.0683283663026864,41.402921875,41.72652647058824,multiple_testing_risk,Market,Australia
food_presence,Likeability_Love_Like_T2B,0.25005229779411775,34,64,ns,0.5833015617743902,0.042467905243222054,44.6901859375,44.94023823529412,multiple_testing_risk,Market,Australia
